Game,Date,Round,Home.Team,Home.Goals,Home.Behinds,Home.Points,Away.Team,Away.Goals,Away.Behinds,Away.Points,Margin,Season,Round.Type,Round.Number,seas_rnd,Venue,hInside.50s,hMarks.Inside.50,hTackles,hOne.Percenters,aInside.50s,aMarks.Inside.50,aTackles,aOne.Percenters
16153,31/7/2022,R20,Richmond,15,14,104,Brisbane Lions,14,13,97,7,2022,Regular,20,202220,MCG,54,15,5,40,54,15,5,40
16154,31/7/2022,R20,Essendon,17,12,114,North Melbourne,9,12,66,48,2022,Regular,20,202220,Marvel Stadium,51,7,3,42,51,7,3,42
16155,5/8/2022,R21,Melbourne,13,11,89,Collingwood,15,6,96,-7,2022,Regular,21,202221,MCG,41,9,18,49,41,9,18,49
16156,6/8/2022,R21,Hawthorn,10,10,70,Gold Coast,8,15,63,7,2022,Regular,21,202221,UTAS Stadium,53,10,17,56,53,10,17,56
16157,6/8/2022,R21,GWS,14,12,96,Essendon,10,9,69,27,2022,Regular,21,202221,ENGIE Stadium,38,10,1,26,38,10,1,26
16158,6/8/2022,R21,Footscray,11,12,78,Fremantle,14,11,95,-17,2022,Regular,21,202221,Marvel Stadium,50,18,6,55,50,18,6,55
16159,6/8/2022,R21,Geelong,17,8,110,St Kilda,10,5,65,45,2022,Regular,21,202221,GMHBA Stadium,45,10,9,41,45,10,9,41
16160,6/8/2022,R21,Port Adelaide,10,11,71,Richmond,16,13,109,-38,2022,Regular,21,202221,Adelaide Oval,62,15,11,66,62,15,11,66
16161,7/8/2022,R21,North Melbourne,13,10,88,Sydney,18,18,126,-38,2022,Regular,21,202221,Marvel Stadium,58,15,18,53,58,15,18,53
16162,7/8/2022,R21,Brisbane Lions,17,12,114,Carlton,12,9,81,33,2022,Regular,21,202221,Gabba,46,12,6,54,46,12,6,54
16163,7/8/2022,R21,West Coast,13,8,86,Adelaide,16,6,102,-16,2022,Regular,21,202221,Optus Stadium,48,12,4,54,48,12,4,54
16164,12/8/2022,R22,St Kilda,9,12,66,Brisbane Lions,12,9,81,-15,2022,Regular,22,202222,Marvel Stadium,49,14,11,61,49,14,11,61
16165,13/8/2022,R22,Footscray,9,8,62,GWS,8,9,57,5,2022,Regular,22,202222,Marvel Stadium,51,8,7,51,51,8,7,51
16166,13/8/2022,R22,Adelaide,15,13,103,North Melbourne,10,14,74,29,2022,Regular,22,202222,Adelaide Oval,59,9,7,43,59,9,7,43
16167,13/8/2022,R22,Gold Coast,9,5,59,Geelong,18,11,119,-60,2022,Regular,22,202222,People First Stadium,72,18,15,60,72,18,15,60
16168,13/8/2022,R22,Melbourne,11,13,79,Carlton,10,14,74,5,2022,Regular,22,202222,MCG,48,7,16,71,48,7,16,71
16169,13/8/2022,R22,Fremantle,9,17,71,West Coast,7,5,47,24,2022,Regular,22,202222,Optus Stadium,44,4,13,48,44,4,13,48
16170,14/8/2022,R22,Richmond,20,8,128,Hawthorn,9,13,67,61,2022,Regular,22,202222,MCG,52,15,3,36,52,15,3,36
16171,14/8/2022,R22,Sydney,11,11,77,Collingwood,7,8,50,27,2022,Regular,22,202222,SCG,52,5,12,45,52,5,12,45
16172,14/8/2022,R22,Essendon,9,8,62,Port Adelaide,23,8,146,-84,2022,Regular,22,202222,Marvel Stadium,61,20,7,49,61,20,7,49
16173,19/8/2022,R23,Brisbane Lions,8,9,57,Melbourne,18,7,115,-58,2022,Regular,23,202223,Gabba,50,13,6,48,50,13,6,48
16174,20/8/2022,R23,GWS,10,9,69,Fremantle,13,11,89,-20,2022,Regular,23,202223,Manuka Oval,69,6,17,43,69,6,17,43
16175,20/8/2022,R23,North Melbourne,6,11,47,Gold Coast,16,18,114,-67,2022,Regular,23,202223,Marvel Stadium,72,16,10,53,72,16,10,53
16176,20/8/2022,R23,Geelong,19,17,131,West Coast,7,4,46,85,2022,Regular,23,202223,GMHBA Stadium,27,9,7,39,27,9,7,39
16177,20/8/2022,R23,Essendon,11,9,75,Richmond,21,15,141,-66,2022,Regular,23,202223,MCG,58,21,8,54,58,21,8,54
16178,20/8/2022,R23,Port Adelaide,16,15,111,Adelaide,7,13,55,56,2022,Regular,23,202223,Adelaide Oval,48,8,15,60,48,8,15,60
16179,21/8/2022,R23,Hawthorn,10,4,64,Footscray,12,15,87,-23,2022,Regular,23,202223,UTAS Stadium,71,15,24,56,71,15,24,56
16180,21/8/2022,R23,Carlton,10,14,74,Collingwood,11,9,75,-1,2022,Regular,23,202223,MCG,44,9,3,65,44,9,3,65
16181,21/8/2022,R23,St Kilda,11,8,74,Sydney,13,10,88,-14,2022,Regular,23,202223,Marvel Stadium,50,9,8,48,50,9,8,48
16182,1/9/2022,EF,Brisbane Lions,16,10,106,Richmond,16,8,104,2,2022,Finals,24,202224,Gabba,63,17,7,58,63,17,7,58
16183,2/9/2022,QF,Melbourne,10,9,69,Sydney,14,7,91,-22,2022,Finals,24,202224,MCG,49,7,25,68,49,7,25,68
16184,3/9/2022,QF,Geelong,11,12,78,Collingwood,10,12,72,6,2022,Finals,24,202224,MCG,56,13,10,55,56,13,10,55
16185,3/9/2022,EF,Fremantle,11,7,73,Footscray,8,12,60,13,2022,Finals,24,202224,Optus Stadium,53,9,16,61,53,9,16,61
16186,9/9/2022,SF,Melbourne,11,13,79,Brisbane Lions,14,8,92,-13,2022,Finals,25,202225,MCG,53,8,5,70,53,8,5,70
16187,10/9/2022,SF,Collingwood,11,13,79,Fremantle,9,5,59,20,2022,Finals,25,202225,MCG,43,6,9,38,43,6,9,38
16188,16/9/2022,PF,Geelong,18,12,120,Brisbane Lions,7,7,49,71,2022,Finals,26,202226,MCG,46,11,10,37,46,11,10,37
16189,17/9/2022,PF,Sydney,14,11,95,Collingwood,14,10,94,1,2022,Finals,26,202226,SCG,62,8,22,51,62,8,22,51
16190,24/9/2022,GF,Geelong,20,13,133,Sydney,8,4,52,81,2022,Finals,27,202227,MCG,32,4,10,49,32,4,10,49
16191,16/3/2023,R1,Richmond,8,10,58,Carlton,8,10,58,0,2023,Regular,01,202301,MCG,45,5,11,52,45,5,11,52
16192,17/3/2023,R1,Geelong,16,7,103,Collingwood,19,11,125,-22,2023,Regular,01,202301,MCG,62,16,12,46,62,16,12,46
16193,18/3/2023,R1,North Melbourne,12,15,87,West Coast,12,10,82,5,2023,Regular,01,202301,Marvel Stadium,46,11,9,40,46,11,9,40
16194,18/3/2023,R1,Port Adelaide,18,18,126,Brisbane Lions,11,6,72,54,2023,Regular,01,202301,Adelaide Oval,40,6,6,45,40,6,6,45
16195,18/3/2023,R1,Melbourne,17,13,115,Footscray,9,11,65,50,2023,Regular,01,202301,MCG,50,7,9,53,50,7,9,53
16196,18/3/2023,R1,Gold Coast,9,7,61,Sydney,16,14,110,-49,2023,Regular,01,202301,People First Stadium,64,12,12,60,64,12,12,60
16197,19/3/2023,R1,GWS,15,16,106,Adelaide,12,18,90,16,2023,Regular,01,202301,ENGIE Stadium,52,15,0,42,52,15,0,42
16198,19/3/2023,R1,Hawthorn,9,11,65,Essendon,19,10,124,-59,2023,Regular,01,202301,MCG,66,16,9,40,66,16,9,40
16199,19/3/2023,R1,St Kilda,10,7,67,Fremantle,7,10,52,15,2023,Regular,01,202301,Marvel Stadium,65,8,14,34,65,8,14,34
16200,23/3/2023,R2,Carlton,13,12,90,Geelong,12,10,82,8,2023,Regular,02,202302,MCG,54,15,9,34,54,15,9,34
16201,24/3/2023,R2,Brisbane Lions,14,9,93,Melbourne,13,4,82,11,2023,Regular,02,202302,Gabba,54,11,15,41,54,11,15,41
16202,25/3/2023,R2,Collingwood,21,9,135,Port Adelaide,9,10,64,71,2023,Regular,02,202302,MCG,47,10,6,48,47,10,6,48
16203,25/3/2023,R2,Adelaide,10,16,76,Richmond,17,6,108,-32,2023,Regular,02,202302,Adelaide Oval,51,16,3,51,51,16,3,51
16204,25/3/2023,R2,Footscray,5,11,41,St Kilda,14,8,92,-51,2023,Regular,02,202302,Marvel Stadium,57,9,16,54,57,9,16,54
16205,25/3/2023,R2,Fremantle,10,12,72,North Melbourne,11,7,73,-1,2023,Regular,02,202302,Optus Stadium,46,7,7,46,46,7,7,46
16206,26/3/2023,R2,Sydney,17,16,118,Hawthorn,4,13,37,81,2023,Regular,02,202302,SCG,42,9,16,43,42,9,16,43
16207,26/3/2023,R2,Essendon,16,12,108,Gold Coast,11,14,80,28,2023,Regular,02,202302,Marvel Stadium,57,14,12,45,57,14,12,45
16208,26/3/2023,R2,West Coast,14,16,100,GWS,11,15,81,19,2023,Regular,02,202302,Optus Stadium,52,14,11,45,52,14,11,45
16209,30/3/2023,R3,Footscray,10,7,67,Brisbane Lions,7,11,53,14,2023,Regular,03,202303,Marvel Stadium,48,11,10,56,48,11,10,56
16210,31/3/2023,R3,Collingwood,8,15,63,Richmond,7,7,49,14,2023,Regular,03,202303,MCG,40,9,7,53,40,9,7,53
16211,1/4/2023,R3,Hawthorn,11,14,80,North Melbourne,9,7,61,19,2023,Regular,03,202303,UTAS Stadium,44,11,8,37,44,11,8,37
16212,1/4/2023,R3,GWS,9,10,64,Carlton,9,20,74,-10,2023,Regular,03,202303,ENGIE Stadium,61,10,3,54,61,10,3,54
16213,1/4/2023,R3,St Kilda,14,8,92,Essendon,11,8,74,18,2023,Regular,03,202303,MCG,48,5,7,40,48,5,7,40
16214,1/4/2023,R3,Port Adelaide,13,8,86,Adelaide,18,9,117,-31,2023,Regular,03,202303,Adelaide Oval,59,13,17,49,59,13,17,49
16215,2/4/2023,R3,Gold Coast,10,13,73,Geelong,7,12,54,19,2023,Regular,03,202303,People First Stadium,52,16,5,33,52,16,5,33
16216,2/4/2023,R3,Melbourne,21,8,134,Sydney,12,12,84,50,2023,Regular,03,202303,MCG,52,12,6,45,52,12,6,45
16217,2/4/2023,R3,Fremantle,16,12,108,West Coast,9,13,67,41,2023,Regular,03,202303,Optus Stadium,54,11,9,37,54,11,9,37
16218,6/4/2023,R4,Brisbane Lions,18,8,116,Collingwood,11,17,83,33,2023,Regular,04,202304,Gabba,57,10,7,47,57,10,7,47
16219,7/4/2023,R4,North Melbourne,11,18,84,Carlton,16,11,107,-23,2023,Regular,04,202304,Marvel Stadium,52,12,10,48,52,12,10,48
16220,8/4/2023,R4,Adelaide,17,9,111,Fremantle,10,12,72,39,2023,Regular,04,202304,Adelaide Oval,51,6,11,52,51,6,11,52
16221,8/4/2023,R4,Richmond,12,12,84,Footscray,12,17,89,-5,2023,Regular,04,202304,MCG,64,9,9,73,64,9,9,73
16222,8/4/2023,R4,Sydney,9,10,64,Port Adelaide,9,12,66,-2,2023,Regular,04,202304,SCG,45,9,24,46,45,9,24,46
16223,8/4/2023,R4,St Kilda,17,11,113,Gold Coast,8,12,60,53,2023,Regular,04,202304,Marvel Stadium,51,3,11,61,51,3,11,61
16224,9/4/2023,R4,Essendon,11,22,88,GWS,11,9,75,13,2023,Regular,04,202304,Marvel Stadium,50,13,11,58,50,13,11,58
16225,9/4/2023,R4,West Coast,9,9,63,Melbourne,19,12,126,-63,2023,Regular,04,202304,Optus Stadium,58,16,20,49,58,16,20,49
16226,10/4/2023,R4,Geelong,19,13,127,Hawthorn,6,9,45,82,2023,Regular,04,202304,MCG,38,8,12,28,38,8,12,28
16227,13/4/2023,R5,Adelaide,18,10,118,Carlton,9,8,62,56,2023,Regular,05,202305,Adelaide Oval,53,7,17,47,53,7,17,47
16228,14/4/2023,R5,Fremantle,15,10,100,Gold Coast,13,12,90,10,2023,Regular,05,202305,Norwood Oval,45,14,13,41,45,14,13,41
16229,14/4/2023,R5,Richmond,11,12,78,Sydney,18,14,122,-44,2023,Regular,05,202305,Adelaide Oval,64,10,14,47,64,10,14,47
16230,15/4/2023,R5,Brisbane Lions,22,20,152,North Melbourne,12,5,77,75,2023,Regular,05,202305,Adelaide Hills,42,9,5,34,42,9,5,34
16231,15/4/2023,R5,Essendon,15,14,104,Melbourne,11,11,77,27,2023,Regular,05,202305,Adelaide Oval,55,9,10,42,55,9,10,42
16232,15/4/2023,R5,Port Adelaide,10,10,70,Footscray,8,8,56,14,2023,Regular,05,202305,Adelaide Oval,51,8,11,60,51,8,11,60
16233,16/4/2023,R5,Geelong,21,10,136,West Coast,13,11,89,47,2023,Regular,05,202305,Adelaide Oval,48,13,7,30,48,13,7,30
16234,16/4/2023,R5,GWS,10,17,77,Hawthorn,11,9,75,2,2023,Regular,05,202305,Norwood Oval,53,10,17,45,53,10,17,45
16235,16/4/2023,R5,Collingwood,10,10,70,St Kilda,9,10,64,6,2023,Regular,05,202305,Adelaide Oval,50,8,6,41,50,8,6,41
16236,21/4/2023,R6,Fremantle,10,9,69,Footscray,17,16,118,-49,2023,Regular,06,202306,Optus Stadium,60,16,21,55,60,16,21,55
16237,22/4/2023,R6,Port Adelaide,16,13,109,West Coast,10,9,69,40,2023,Regular,06,202306,Adelaide Oval,48,11,7,34,48,11,7,34
16238,22/4/2023,R6,GWS,13,9,87,Brisbane Lions,16,12,108,-21,2023,Regular,06,202306,Manuka Oval,59,15,7,41,59,15,7,41
16239,22/4/2023,R6,Geelong,20,10,130,Sydney,5,7,37,93,2023,Regular,06,202306,GMHBA Stadium,40,5,14,53,40,5,14,53
16240,23/4/2023,R6,Hawthorn,11,10,76,Adelaide,11,13,79,-3,2023,Regular,06,202306,UTAS Stadium,53,14,8,43,53,14,8,43
16241,23/4/2023,R6,Carlton,8,12,60,St Kilda,12,10,82,-22,2023,Regular,06,202306,Marvel Stadium,56,12,12,39,56,12,12,39
16242,23/4/2023,R6,Gold Coast,14,13,97,North Melbourne,7,12,54,43,2023,Regular,06,202306,People First Stadium,50,6,13,41,50,6,13,41
16243,24/4/2023,R6,Melbourne,15,6,96,Richmond,11,12,78,18,2023,Regular,06,202306,MCG,61,11,13,58,61,11,13,58
16244,25/4/2023,R6,Collingwood,13,12,90,Essendon,11,11,77,13,2023,Regular,06,202306,MCG,45,7,9,41,45,7,9,41
16245,28/4/2023,R7,St Kilda,11,10,76,Port Adelaide,12,11,83,-7,2023,Regular,07,202307,Marvel Stadium,49,11,9,59,49,11,9,59
16246,29/4/2023,R7,Brisbane Lions,17,13,115,Fremantle,10,7,67,48,2023,Regular,07,202307,Gabba,42,7,7,47,42,7,7,47
16247,29/4/2023,R7,Sydney,16,10,106,GWS,17,5,107,-1,2023,Regular,07,202307,SCG,48,7,9,62,48,7,9,62
16248,29/4/2023,R7,Footscray,14,10,94,Hawthorn,9,11,65,29,2023,Regular,07,202307,Marvel Stadium,47,14,6,36,47,14,6,36
16249,29/4/2023,R7,Melbourne,22,7,139,North Melbourne,7,7,49,90,2023,Regular,07,202307,MCG,51,9,6,51,51,9,6,51
16250,29/4/2023,R7,West Coast,6,8,44,Carlton,23,14,152,-108,2023,Regular,07,202307,Optus Stadium,56,29,10,46,56,29,10,46
16251,30/4/2023,R7,Essendon,16,8,104,Geelong,20,12,132,-28,2023,Regular,07,202307,MCG,64,19,4,45,64,19,4,45
16252,30/4/2023,R7,Richmond,6,12,48,Gold Coast,11,6,72,-24,2023,Regular,07,202307,Marvel Stadium,53,9,9,38,53,9,9,38
16253,30/4/2023,R7,Adelaide,7,16,58,Collingwood,8,11,59,-1,2023,Regular,07,202307,Adelaide Oval,46,7,13,60,46,7,13,60
16254,5/5/2023,R8,Carlton,11,8,74,Brisbane Lions,15,10,100,-26,2023,Regular,08,202308,Marvel Stadium,47,12,11,54,47,12,11,54
16255,6/5/2023,R8,Richmond,15,14,104,West Coast,8,10,58,46,2023,Regular,08,202308,MCG,43,9,7,45,43,9,7,45
16256,6/5/2023,R8,Geelong,14,14,98,Adelaide,11,6,72,26,2023,Regular,08,202308,GMHBA Stadium,46,13,11,44,46,13,11,44
16257,6/5/2023,R8,Gold Coast,13,7,85,Melbourne,13,12,90,-5,2023,Regular,08,202308,People First Stadium,61,11,11,42,61,11,11,42
16258,6/5/2023,R8,GWS,10,11,71,Footscray,13,8,86,-15,2023,Regular,08,202308,Manuka Oval,46,8,8,55,46,8,8,55
16259,6/5/2023,R8,Fremantle,18,9,117,Hawthorn,7,6,48,69,2023,Regular,08,202308,Optus Stadium,43,12,4,37,43,12,4,37
16260,7/5/2023,R8,Port Adelaide,12,20,92,Essendon,13,9,87,5,2023,Regular,08,202308,Adelaide Oval,47,11,5,36,47,11,5,36
16261,7/5/2023,R8,Collingwood,11,11,77,Sydney,6,12,48,29,2023,Regular,08,202308,MCG,44,12,6,45,44,12,6,45
16262,7/5/2023,R8,North Melbourne,4,10,34,St Kilda,8,16,64,-30,2023,Regular,08,202308,Marvel Stadium,48,10,10,37,48,10,10,37
16263,12/5/2023,R9,Richmond,16,6,102,Geelong,11,12,78,24,2023,Regular,09,202309,MCG,57,15,11,42,57,15,11,42
16264,12/5/2023,R9,West Coast,6,7,43,Gold Coast,16,17,113,-70,2023,Regular,09,202309,Optus Stadium,63,15,18,63,63,15,18,63
16265,13/5/2023,R9,Sydney,13,8,86,Fremantle,16,7,103,-17,2023,Regular,09,202309,SCG,60,12,19,33,60,12,19,33
16266,13/5/2023,R9,North Melbourne,10,5,65,Port Adelaide,20,15,135,-70,2023,Regular,09,202309,Blundstone Arena,59,10,18,41,59,10,18,41
16267,13/5/2023,R9,Hawthorn,7,7,49,Melbourne,15,13,103,-54,2023,Regular,09,202309,MCG,66,21,11,51,66,21,11,51
16268,13/5/2023,R9,Brisbane Lions,12,15,87,Essendon,6,9,45,42,2023,Regular,09,202309,Gabba,38,8,10,30,38,8,10,30
16269,13/5/2023,R9,Carlton,8,11,59,Footscray,11,13,79,-20,2023,Regular,09,202309,Marvel Stadium,51,11,8,56,51,11,8,56
16270,14/5/2023,R9,Adelaide,19,7,121,St Kilda,10,9,69,52,2023,Regular,09,202309,Adelaide Oval,49,14,14,48,49,14,14,48
16271,14/5/2023,R9,Collingwood,18,12,120,GWS,7,13,55,65,2023,Regular,09,202309,MCG,49,11,6,50,49,11,6,50
16272,19/5/2023,R10,Port Adelaide,11,14,80,Melbourne,11,10,76,4,2023,Regular,10,202310,Adelaide Oval,48,12,6,52,48,12,6,52
16273,20/5/2023,R10,North Melbourne,14,6,90,Sydney,14,9,93,-3,2023,Regular,10,202310,Marvel Stadium,49,14,13,46,49,14,13,46
16274,20/5/2023,R10,Footscray,11,19,85,Adelaide,5,10,40,45,2023,Regular,10,202310,Mars Stadium,41,5,7,46,41,5,7,46
16275,20/5/2023,R10,Fremantle,16,10,106,Geelong,11,11,77,29,2023,Regular,10,202310,Optus Stadium,52,11,15,41,52,11,15,41
16276,20/5/2023,R10,Brisbane Lions,16,11,107,Gold Coast,9,10,64,43,2023,Regular,10,202310,Gabba,39,8,10,38,39,8,10,38
16277,20/5/2023,R10,Essendon,10,11,71,Richmond,10,10,70,1,2023,Regular,10,202310,MCG,60,7,9,32,60,7,9,32
16278,21/5/2023,R10,Hawthorn,22,10,142,West Coast,4,2,26,116,2023,Regular,10,202310,UTAS Stadium,29,1,13,39,29,1,13,39
16279,21/5/2023,R10,Carlton,7,15,57,Collingwood,13,7,85,-28,2023,Regular,10,202310,MCG,51,13,12,37,51,13,12,37
16280,21/5/2023,R10,GWS,12,8,80,St Kilda,13,14,92,-12,2023,Regular,10,202310,ENGIE Stadium,59,17,9,49,59,17,9,49
16281,26/5/2023,R11,Sydney,11,11,77,Carlton,6,15,51,26,2023,Regular,11,202311,SCG,59,11,8,40,59,11,8,40
16282,27/5/2023,R11,St Kilda,12,6,78,Hawthorn,12,16,88,-10,2023,Regular,11,202311,Marvel Stadium,58,18,2,41,58,18,2,41
16283,27/5/2023,R11,Melbourne,10,12,72,Fremantle,12,7,79,-7,2023,Regular,11,202311,MCG,52,10,15,54,52,10,15,54
16284,27/5/2023,R11,Geelong,10,14,74,GWS,12,9,81,-7,2023,Regular,11,202311,GMHBA Stadium,51,17,22,54,51,17,22,54
16285,27/5/2023,R11,Gold Coast,13,6,84,Footscray,11,11,77,7,2023,Regular,11,202311,TIO Stadium,66,12,12,64,66,12,12,64
16286,27/5/2023,R11,West Coast,6,10,46,Essendon,14,12,96,-50,2023,Regular,11,202311,Optus Stadium,46,15,12,37,46,15,12,37
16287,28/5/2023,R11,Richmond,9,13,67,Port Adelaide,10,17,77,-10,2023,Regular,11,202311,MCG,67,11,11,57,67,11,11,57
16288,28/5/2023,R11,Collingwood,16,9,105,North Melbourne,10,10,70,35,2023,Regular,11,202311,Marvel Stadium,43,13,9,44,43,13,9,44
16289,28/5/2023,R11,Adelaide,14,11,95,Brisbane Lions,10,18,78,17,2023,Regular,11,202311,Adelaide Oval,66,5,14,62,66,5,14,62
16290,2/6/2023,R12,Melbourne,8,13,61,Carlton,6,8,44,17,2023,Regular,12,202312,MCG,39,9,4,41,39,9,4,41
16291,3/6/2023,R12,Port Adelaide,23,13,151,Hawthorn,14,12,96,55,2023,Regular,12,202312,Adelaide Oval,52,15,1,42,52,15,1,42
16292,3/6/2023,R12,West Coast,8,9,57,Collingwood,18,12,120,-63,2023,Regular,12,202312,Optus Stadium,56,14,5,50,56,14,5,50
16293,3/6/2023,R12,Footscray,10,15,75,Geelong,15,7,97,-22,2023,Regular,12,202312,Marvel Stadium,47,14,6,32,47,14,6,32
16294,3/6/2023,R12,Gold Coast,16,16,112,Adelaide,13,9,87,25,2023,Regular,12,202312,TIO Stadium,58,10,20,51,58,10,20,51
16295,4/6/2023,R12,GWS,15,14,104,Richmond,16,14,110,-6,2023,Regular,12,202312,ENGIE Stadium,47,18,8,42,47,18,8,42
16296,4/6/2023,R12,Essendon,16,9,105,North Melbourne,15,9,99,6,2023,Regular,12,202312,Marvel Stadium,50,8,9,41,50,8,9,41
16297,8/6/2023,R13,Sydney,9,12,66,St Kilda,12,8,80,-14,2023,Regular,13,202313,SCG,51,7,15,46,51,7,15,46
16298,9/6/2023,R13,Footscray,13,7,85,Port Adelaide,16,11,107,-22,2023,Regular,13,202313,Marvel Stadium,54,15,14,35,54,15,14,35
16299,10/6/2023,R13,Hawthorn,15,8,98,Brisbane Lions,11,7,73,25,2023,Regular,13,202313,MCG,45,12,14,40,45,12,14,40
16300,10/6/2023,R13,Adelaide,27,12,174,West Coast,8,4,52,122,2023,Regular,13,202313,Adelaide Oval,34,3,7,51,34,3,7,51
16301,10/6/2023,R13,Fremantle,10,10,70,Richmond,12,13,85,-15,2023,Regular,13,202313,Optus Stadium,57,9,12,51,57,9,12,51
16302,11/6/2023,R13,North Melbourne,11,9,75,GWS,15,13,103,-28,2023,Regular,13,202313,Blundstone Arena,63,14,14,37,63,14,14,37
16303,11/6/2023,R13,Carlton,6,16,52,Essendon,13,8,86,-34,2023,Regular,13,202313,MCG,41,11,19,52,41,11,19,52
16304,12/6/2023,R13,Melbourne,8,18,66,Collingwood,9,8,62,4,2023,Regular,13,202313,MCG,49,7,4,51,49,7,4,51
16305,15/6/2023,R14,Port Adelaide,16,14,110,Geelong,11,6,72,38,2023,Regular,14,202314,Adelaide Oval,43,8,8,32,43,8,8,32
16306,16/6/2023,R14,Brisbane Lions,13,19,97,Sydney,12,9,81,16,2023,Regular,14,202314,Gabba,56,4,14,50,56,4,14,50
16307,17/6/2023,R14,GWS,16,10,106,Fremantle,5,6,36,70,2023,Regular,14,202314,ENGIE Stadium,44,7,7,49,44,7,7,49
16308,17/6/2023,R14,Richmond,13,12,90,St Kilda,11,4,70,20,2023,Regular,14,202314,MCG,61,6,12,83,61,6,12,83
16309,18/6/2023,R14,Carlton,18,12,120,Gold Coast,8,13,61,59,2023,Regular,14,202314,MCG,51,10,6,51,51,10,6,51
16310,18/6/2023,R14,North Melbourne,13,6,84,Footscray,15,15,105,-21,2023,Regular,14,202314,Marvel Stadium,72,20,22,53,72,20,22,53
16311,22/6/2023,R15,Geelong,11,12,78,Melbourne,8,15,63,15,2023,Regular,15,202315,GMHBA Stadium,52,8,19,65,52,8,19,65
16312,23/6/2023,R15,St Kilda,8,8,56,Brisbane Lions,12,12,84,-28,2023,Regular,15,202315,Marvel Stadium,54,18,12,57,54,18,12,57
16313,24/6/2023,R15,Sydney,31,19,205,West Coast,5,4,34,171,2023,Regular,15,202315,SCG,34,3,13,37,34,3,13,37
16314,24/6/2023,R15,Fremantle,14,9,93,Essendon,9,7,61,32,2023,Regular,15,202315,Optus Stadium,42,12,8,33,42,12,8,33
16315,25/6/2023,R15,Collingwood,12,10,82,Adelaide,11,14,80,2,2023,Regular,15,202315,MCG,57,16,8,43,57,16,8,43
16316,25/6/2023,R15,Gold Coast,14,17,101,Hawthorn,5,4,34,67,2023,Regular,15,202315,People First Stadium,37,5,2,40,37,5,2,40
16317,29/6/2023,R16,Brisbane Lions,20,14,134,Richmond,7,11,53,81,2023,Regular,16,202316,Gabba,38,13,8,42,38,13,8,42
16318,30/6/2023,R16,Sydney,6,18,54,Geelong,7,12,54,0,2023,Regular,16,202316,SCG,50,11,15,33,50,11,15,33
16319,1/7/2023,R16,Adelaide,21,12,138,North Melbourne,11,6,72,66,2023,Regular,16,202316,Adelaide Oval,47,5,4,40,47,5,4,40
16320,1/7/2023,R16,Footscray,16,6,102,Fremantle,11,7,73,29,2023,Regular,16,202316,Marvel Stadium,46,13,11,44,46,13,11,44
16321,1/7/2023,R16,Gold Coast,5,12,42,Collingwood,18,12,120,-78,2023,Regular,16,202316,People First Stadium,62,16,11,54,62,16,11,54
16322,1/7/2023,R16,Essendon,10,14,74,Port Adelaide,11,12,78,-4,2023,Regular,16,202316,MCG,55,12,14,46,55,12,14,46
16323,2/7/2023,R16,Hawthorn,7,10,52,Carlton,17,10,112,-60,2023,Regular,16,202316,MCG,54,20,12,41,54,20,12,41
16324,2/7/2023,R16,Melbourne,5,15,45,GWS,7,5,47,-2,2023,Regular,16,202316,TIO Traeger Park,46,3,5,94,46,3,5,94
16325,2/7/2023,R16,West Coast,12,5,77,St Kilda,12,13,85,-8,2023,Regular,16,202316,Optus Stadium,50,8,11,34,50,8,11,34
16326,6/7/2023,R17,Richmond,12,16,88,Sydney,11,9,75,13,2023,Regular,17,202317,MCG,49,12,11,36,49,12,11,36
16327,7/7/2023,R17,Footscray,11,11,77,Collingwood,13,11,89,-12,2023,Regular,17,202317,Marvel Stadium,44,20,9,36,44,20,9,36
16328,8/7/2023,R17,Brisbane Lions,16,20,116,West Coast,5,5,35,81,2023,Regular,17,202317,Gabba,29,6,3,32,29,6,3,32
16329,8/7/2023,R17,GWS,12,13,85,Hawthorn,10,12,72,13,2023,Regular,17,202317,ENGIE Stadium,55,5,23,55,55,5,23,55
16330,8/7/2023,R17,St Kilda,8,10,58,Melbourne,12,7,79,-21,2023,Regular,17,202317,Marvel Stadium,46,11,7,44,46,11,7,44
16331,8/7/2023,R17,Port Adelaide,16,10,106,Gold Coast,11,7,73,33,2023,Regular,17,202317,Adelaide Oval,51,5,5,67,51,5,5,67
16332,9/7/2023,R17,Geelong,19,11,125,North Melbourne,9,9,63,62,2023,Regular,17,202317,GMHBA Stadium,39,3,12,33,39,3,12,33
16333,9/7/2023,R17,Essendon,17,13,115,Adelaide,15,7,97,18,2023,Regular,17,202317,Marvel Stadium,53,8,10,50,53,8,10,50
16334,9/7/2023,R17,Fremantle,6,9,45,Carlton,14,14,98,-53,2023,Regular,17,202317,Optus Stadium,60,13,18,51,60,13,18,51
16335,13/7/2023,R18,Sydney,11,12,78,Footscray,11,10,76,2,2023,Regular,18,202318,SCG,57,12,9,69,57,12,9,69
16336,14/7/2023,R18,Melbourne,16,9,105,Brisbane Lions,16,8,104,1,2023,Regular,18,202318,MCG,56,17,10,50,56,17,10,50
16337,15/7/2023,R18,Collingwood,18,5,113,Fremantle,10,7,67,46,2023,Regular,18,202318,MCG,35,12,8,47,35,12,8,47
16338,15/7/2023,R18,Gold Coast,11,11,77,St Kilda,8,3,51,26,2023,Regular,18,202318,People First Stadium,48,10,9,47,48,10,9,47
